Question,Label
Could you kindly give me a short recap of the previous chat segment?,conversation_meta
Can you tell me again about the last message you sent briefly?,conversation_meta
Please tell me about the last message you sent.,conversation_meta
Could you remind me about the earlier subject in one sentence?,conversation_meta
Would you mind refresh my memory about our previous conversation?,conversation_meta
Could you outline your last reply in one sentence?,conversation_meta
Kindly elaborate on our previous conversation.,conversation_meta
Would you remind me about the last message you sent?,conversation_meta
Help me by tell me again about the previous response.,conversation_meta
Can you walk me through what we discussed earlier for me?,conversation_meta
Would you mind summarize briefly the last response?,conversation_meta
Could you kindly summarize briefly the earlier message?,conversation_meta
Can you please summarize your previous answer?,conversation_meta
Could you quickly tell me about our earlier discussion?,conversation_meta
Can you give me a summary of the last topic we covered briefly?,conversation_meta
Help me by quickly recap what we've discussed so far.,conversation_meta
Would you mind walk me through the last topic we covered?,conversation_meta
Can you quickly recap the last thing you said briefly?,conversation_meta
Can you please summarize the earlier chat?,conversation_meta
Could you quickly summarize the previous answer in one sentence?,conversation_meta
Could you elaborate on your last reply in one sentence?,conversation_meta
Could you restate the previous answer one more time?,conversation_meta
I'd like you to elaborate on the previous response.,conversation_meta
Could you give me the gist of our earlier discussion?,conversation_meta
Could you quickly summarize your previous answer in one sentence?,conversation_meta
Please brief me on our conversation so far again.,conversation_meta
I'd like you to summarize briefly your last reply.,conversation_meta
Please remind me about your previous answer.,conversation_meta
Please restate our recent interaction again.,conversation_meta
Kindly explain what we just talked about.,conversation_meta
Could you kindly restate the last thing you said?,conversation_meta
I'd like you to outline what we've discussed so far.,conversation_meta
Could you quickly fill me in on the last response?,conversation_meta
Can you please summarize our conversation so far?,conversation_meta
I'd like you to refresh my memory about the last topic we covered.,conversation_meta
Could you summarize briefly your last reply?,conversation_meta
Would you repeat the previous response?,conversation_meta
May I ask you to reiterate the last point?,conversation_meta
Can you summarize our earlier discussion once again?,conversation_meta
Could you walk me through your last message one more time?,conversation_meta
May I ask you to recap the previous topic?,conversation_meta
Kindly tell me about what we've discussed so far.,conversation_meta
Could you explain your previous explanation one more time?,conversation_meta
Could you restate the earlier question?,conversation_meta
Kindly clarify the earlier subject.,conversation_meta
Kindly summarize briefly the previous response.,conversation_meta
I'd like you to give me a quick rundown of the last message you sent.,conversation_meta
Please give me a short recap of our conversation so far again.,conversation_meta
Could you brief me on the previous conversation point?,conversation_meta
Could you refresh my memory about your previous answer?,conversation_meta
Could you refresh my memory about what we discussed earlier in one sentence?,conversation_meta
Could you recap your last reply one more time?,conversation_meta
Can you quickly recap what we've discussed so far briefly?,conversation_meta
Could you remind me about the last topic we covered?,conversation_meta
May I ask you to quickly summarize the previous topic?,conversation_meta
Could you quickly walk me through our recent interaction?,conversation_meta
I'd like you to give me a short recap of the last thing you said.,conversation_meta
Will you give me a summary of our previous conversation?,conversation_meta
Would you tell me again about the previous conversation point?,conversation_meta
Can you summarize briefly the last response once again?,conversation_meta
Please quickly summarize the last message you sent.,conversation_meta
Could you clarify the last topic we covered?,conversation_meta
Can you please rehash the earlier message?,conversation_meta
I'd like you to walk me through the previous response.,conversation_meta
Would you give me a summary of what we just talked about?,conversation_meta
Help me by summarize briefly your last reply.,conversation_meta
Could you summarize briefly what we just talked about one more time?,conversation_meta
Kindly restate the last topic we covered.,conversation_meta
Will you rehash our earlier discussion?,conversation_meta
Would you remind me about our conversation so far?,conversation_meta
Could you kindly elaborate on the last topic we covered?,conversation_meta
Help me by give me the gist of the previous response.,conversation_meta
Kindly walk me through the earlier message.,conversation_meta
Would you mind tell me again about what we just talked about?,conversation_meta
May I ask you to walk me through our earlier discussion?,conversation_meta
Help me by give me a quick rundown of the earlier subject.,conversation_meta
Can you restate what we discussed earlier briefly?,conversation_meta
I'd like you to remind me about your previous explanation.,conversation_meta
Can you reiterate the earlier chat briefly?,conversation_meta
Would you mind tell me again about the earlier subject?,conversation_meta
Could you kindly elaborate on our earlier discussion?,conversation_meta
Can you please repeat the previous topic?,conversation_meta
May I ask you to restate your last reply?,conversation_meta
May I ask you to tell me again about what we discussed earlier?,conversation_meta
Would you clarify the previous chat segment?,conversation_meta
Could you reiterate the previous answer?,conversation_meta
Could you tell me about your previous answer?,conversation_meta
Can you summarize our recent interaction briefly?,conversation_meta
Can you summarize the previous topic for me?,conversation_meta
Could you tell me again about your previous answer in one sentence?,conversation_meta
Could you remind me about the previous answer in one sentence?,conversation_meta
Kindly repeat the previous topic.,conversation_meta
Help me by quickly summarize the previous answer.,conversation_meta
Could you quickly elaborate on the previous topic?,conversation_meta
Kindly rehash our previous conversation.,conversation_meta
Can you summarize the last thing you said once again?,conversation_meta
Kindly walk me through what we discussed earlier.,conversation_meta
Kindly summarize what we've discussed so far.,conversation_meta
Could you summarize briefly the last response?,conversation_meta
Could you kindly summarize our earlier discussion?,conversation_meta
Would you mind reiterate the earlier subject?,conversation_meta
I'd like you to quickly recap the previous conversation point.,conversation_meta
Can you tell me about the previous topic briefly?,conversation_meta
Kindly recap the last thing you said.,conversation_meta
Can you outline the previous chat segment briefly?,conversation_meta
Help me by clarify the last response.,conversation_meta
Will you remind me about your previous answer?,conversation_meta
Can you give me the gist of our conversation so far for me?,conversation_meta
Could you kindly outline the earlier message?,conversation_meta
Please summarize the previous conversation point again.,conversation_meta
Kindly recap what we just talked about.,conversation_meta
Could you give me a quick rundown of the previous topic?,conversation_meta
Could you quickly give me the gist of what we've discussed so far?,conversation_meta
Can you please walk me through our conversation so far?,conversation_meta
Would you mind give me a short recap of your last message?,conversation_meta
Can you elaborate on our earlier discussion for me?,conversation_meta
Would you mind summarize briefly the earlier question?,conversation_meta
Could you quickly give me the gist of the previous topic?,conversation_meta
Can you please remind me about the previous conversation point?,conversation_meta
Could you quickly fill me in on our earlier discussion?,conversation_meta
Could you tell me about the previous topic in one sentence?,conversation_meta
Can you please give me a summary of the previous conversation point?,conversation_meta
Help me by summarize briefly what we discussed earlier.,conversation_meta
Could you recap the last message you sent one more time?,conversation_meta
Would you walk me through the last response?,conversation_meta
Please repeat the last topic we covered.,conversation_meta
Would you refresh my memory about our conversation so far?,conversation_meta
Can you walk me through what we've discussed so far briefly?,conversation_meta
Can you elaborate on our previous conversation for me?,conversation_meta
I'd like you to provide a short recap of what we discussed earlier.,conversation_meta
Can you give me a short recap of the previous topic briefly?,conversation_meta
Could you clarify the earlier subject in one sentence?,conversation_meta
I'd like you to fill me in on your previous explanation.,conversation_meta
Can you please reiterate our earlier discussion?,conversation_meta
Can you please tell me about the earlier chat?,conversation_meta
Kindly remind me about your last message.,conversation_meta
Can you quickly recap the last response briefly?,conversation_meta
Kindly remind me about the previous conversation point.,conversation_meta
Could you refresh my memory about what we discussed earlier?,conversation_meta
Can you rehash what we discussed earlier for me?,conversation_meta
Could you tell me about the last topic we covered one more time?,conversation_meta
May I ask you to clarify the last message you sent?,conversation_meta
Will you give me the gist of the last thing you said?,conversation_meta
I'd like you to give me a summary of our conversation so far.,conversation_meta
Can you please give me a short recap of what we just talked about?,conversation_meta
Could you quickly restate your last message?,conversation_meta
